datetime,district,T2M,PS,RH2M,T2M_diff,PS_diff,RH2M_diff,T2M_roll_mean,T2M_roll_std,hour,PS_roll_mean,PS_roll_std,RH2M_roll_mean,RH2M_roll_std,month,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std,T2M_seasonal_zscore,PS_seasonal_zscore,RH2M_seasonal_zscore
2024-02-24 16:00:00,Hyderabad,32.4,953.5,31.67,-0.990000000000002,0.20000000000004547,1.8000000000000007,33.86333333333334,0.8924498118478192,16,954.4,1.3341664064348269,30.468333333333334,1.957206342381707,2,30.852566371681416,2.2913415357606355,955.5380530973451,1.8377159049090162,25.72345132743363,10.807274234275816,0.6753395790928634,-1.1090142344096672,0.5502357526661619
2024-02-24 17:00:00,Hyderabad,30.5,954.1,35.82,-1.8999999999999986,0.6000000000000227,4.149999999999999,33.335,1.6481595796525805,17,953.9833333333335,0.788458411541616,30.820000000000004,2.703449648133406,2,26.782389380530972,2.3168945789323736,956.1787610619468,1.848911423331963,35.76088495575221,14.856239403357131,1.6045661521561783,-1.1243161980148442,0.003979139178009692
2024-02-24 18:00:00,Hyderabad,29.44,954.8,39.39,-1.0599999999999987,0.6999999999999318,3.5700000000000003,32.49,2.148878777409424,18,953.8833333333332,0.5845225972808082,32.333333333333336,4.381482245389092,2,25.055486725663716,2.231571751971515,957.0300884955751,1.8541885477669569,38.345929203539825,14.838261572534135,1.9647646419895404,-1.2027301636939287,0.07036341766563596
2024-02-24 19:00:00,Hyderabad,28.97,955.7,42.59,-0.4700000000000024,0.900000000000091,3.200000000000003,31.521666666666665,2.218498741642044,19,954.1333333333333,0.9521904571717786,34.64333333333334,5.589016609982534,2,24.117876106194693,2.221265104188313,957.8902654867258,1.85318088517371,40.09070796460177,14.777626532122225,2.1843965786237622,-1.181895142696985,0.16912675590802803
2024-02-24 20:00:00,Hyderabad,28.25,956.3,47.48,-0.7199999999999989,0.599999999999909,4.8899999999999935,30.491666666666664,2.024286705649025,20,954.6166666666667,1.2073386710957612,37.803333333333335,6.6866543702109915,2,23.253893805309733,2.175445945099665,958.370796460177,1.8598522126352919,42.04424778761062,14.648692153062532,2.2965894445432324,-1.1134198976180052,0.3710742334941449
2024-02-24 21:00:00,Hyderabad,27.15,956.5,54.6,-1.1000000000000014,0.20000000000004547,7.1200000000000045,29.451666666666668,1.831146271237616,21,955.15,1.216141439163353,41.925000000000004,8.256126815886281,2,22.438672566371682,2.0795816476709814,958.4442477876106,1.8791115897211732,44.28,14.606626431667431,2.2655169316889996,-1.0346632942108023,0.70652864631535
2024-02-24 22:00:00,Hyderabad,25.78,956.5,63.61,-1.3699999999999974,0.0,9.009999999999998,28.348333333333333,1.6881873908625986,22,955.65,0.9994998749597139,47.248333333333335,10.352440131035051,2,21.66787610619469,1.9757717530695598,958.2168141592921,1.9026721179354789,46.983805309734514,14.902075138249797,2.0812747663877236,-0.9023174004120784,1.1156966084267228
2024-02-24 23:00:00,Hyderabad,24.34,956.4,72.82,-1.4400000000000013,-0.10000000000002274,9.209999999999994,27.32166666666667,1.9678761817420094,23,956.0333333333333,0.6742897498158252,53.415,12.8918714700388,2,20.9229203539823,1.914458465680088,957.8495575221239,1.9247506282728142,50.36274336283186,15.701532980651224,1.7848805326804649,-0.7531144558839038,1.4302588584720928
2024-02-25 00:00:00,Hyderabad,23.33,955.9,79.66,-1.0100000000000016,-0.5,6.840000000000003,26.30333333333333,2.217509113096844,0,956.2166666666667,0.3371448749492179,60.126666666666665,14.510839626522973,2,20.04070796460177,1.8333993197717653,957.3522123893806,1.8947812418556327,54.993539823008845,17.323601567986557,1.7940947178968651,-0.7664274678793136,1.4238644360520247
2024-02-25 01:00:00,Hyderabad,22.75,955.4,83.93,-0.5799999999999983,-0.5,4.27000000000001,25.266666666666666,2.175027969169038,1,956.1666666666666,0.4366539438790365,67.01666666666667,14.332157781250936,2,19.35858407079646,1.8406403521099457,956.8451327433628,1.900798288616533,59.38407079646017,18.85050599155896,1.8425196021134291,-0.7602767489940435,1.3021363572166826
