district,month,hour,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std
Mahbubnagar,11,16,26.72744444444444,2.429641191020521,961.5377777777777,1.3712602075478133,61.962333333333326,11.818133472086222
Mahbubnagar,11,17,24.01222222222222,2.7174073804659358,962.1988888888889,1.351860511091351,74.52511111111112,11.390334779628297
Mahbubnagar,11,18,22.956666666666667,2.7971779518618454,963.0177777777778,1.3523660313120391,77.36466666666666,11.041382546553033
Mahbubnagar,11,19,22.29711111111111,2.799416971580692,963.8244444444445,1.3559946895185346,79.57600000000001,10.503954825031
Mahbubnagar,11,20,21.682333333333336,2.7950498176501393,964.3233333333334,1.349077920638781,81.96977777777778,9.72746557264102
Mahbubnagar,11,21,21.114444444444445,2.806746731712718,964.4166666666666,1.3480947854515863,84.28677777777779,8.915556008394908
Mahbubnagar,11,22,20.587333333333333,2.8240789688802823,964.1622222222223,1.351202359097624,86.47522222222223,8.155108997374041
Mahbubnagar,11,23,20.11511111111111,2.850026707718124,963.7511111111112,1.373279879691305,88.34433333333332,7.501870336077919
Mahbubnagar,12,0,18.110967741935482,3.0219555518974395,963.7086021505376,2.108247567859734,85.96172043010752,8.86229392029438
Mahbubnagar,12,1,17.66763440860215,3.0610687952474973,963.2086021505376,2.1041705953517904,87.61827956989248,8.978192979762722
Mahbubnagar,12,2,17.260430107526883,3.1186312193912813,962.8752688172042,2.1061842643065787,88.91473118279569,9.326636771074584
Mahbubnagar,12,3,16.90204301075269,3.183325974354425,962.8827956989248,2.108658323484117,89.81516129032258,9.727490249277537
Mahbubnagar,12,4,16.58483870967742,3.222634492387984,963.2569892473118,2.127889230192675,90.40139784946237,10.14978888101254
Mahbubnagar,12,5,16.320967741935483,3.2610971295069624,963.9440860215054,2.1396597842927907,90.69075268817204,10.4727612774821
Mahbubnagar,12,6,16.552258064516128,3.2018592183945223,964.7774193548387,2.163437734971697,89.3384946236559,10.918455849798196
Mahbubnagar,12,7,18.826559139784944,2.537604782425851,965.5967741935484,2.2029847151033137,78.22849462365592,10.9773699972733
Mahbubnagar,12,8,21.82752688172043,2.388716981394886,966.1817204301075,2.219623265946332,65.63956989247312,9.705965435256195
Mahbubnagar,12,9,24.86,1.9439996868849285,966.1354838709678,2.1762874830720436,54.09935483870967,9.858559931707505
Mahbubnagar,12,10,26.8305376344086,1.938679719714806,965.4795698924731,2.1373266082627085,47.34612903225806,10.288964120786016
Mahbubnagar,12,11,28.17494623655914,2.0563600300446025,964.347311827957,2.1262127689069708,43.32666666666667,10.559096051286296
Mahbubnagar,12,12,29.015483870967742,2.165810680698644,963.079569892473,2.094068182301518,40.92989247311828,10.895991733563193
Mahbubnagar,12,13,29.3347311827957,2.2409734838263313,962.0268817204301,2.0724979564129806,39.928064516129034,11.267574606699155
Mahbubnagar,12,14,29.062150537634412,2.2760777903065823,961.4860215053764,2.0438450229392178,40.406451612903226,11.771294454802115
Mahbubnagar,12,15,28.195913978494623,2.3014623123415556,961.4709677419355,2.0374526212235873,42.748387096774195,12.370425047205424
Mahbubnagar,12,16,26.238602150537634,2.548540755275394,961.8924731182796,2.0443047377244072,51.99698924731183,13.869095671668106
Mahbubnagar,12,17,23.10096774193548,2.820968483292695,962.6010752688171,2.0525961622156803,64.05,14.080958619787712
Mahbubnagar,12,18,22.016881720430106,2.8635645840738815,963.5021505376344,2.0538923014091113,67.78397849462365,13.45990496282303
Mahbubnagar,12,19,21.21279569892473,2.8558256118325387,964.3043010752689,2.039549927893038,71.27763440860215,12.462676573939858
